Timestamp,Temp,Moist
2024-09-13 00:30:03,23.3125,66.46498599439775
2024-09-13 01:00:03,23.1875,69.22128851540617
2024-09-13 01:16:31,23.125,69.22128851540617
2024-09-13 01:17:33,23.125,69.22128851540617
2024-09-13 01:17:42,23.125,69.22128851540617
2024-09-13 01:30:03,23.0625,66.46498599439775
2024-09-13 02:00:03,22.9375,66.92436974789916
2024-09-13 02:30:04,22.8125,67.61344537815125
2024-09-13 03:00:04,22.6875,67.38375350140056
2024-09-13 03:30:03,22.5625,66.69467787114846
2024-09-13 04:00:03,22.5,67.38375350140056
2024-09-13 04:30:03,22.4375,67.15406162464987
2024-09-13 05:00:03,22.375,67.84313725490196
2024-09-13 05:30:03,22.3125,67.38375350140056
2024-09-13 06:00:03,22.25,67.15406162464987
2024-09-13 06:30:03,22.1875,67.15406162464987
2024-09-13 07:00:03,22.125,66.92436974789916
2024-09-13 07:30:04,22.125,67.38375350140056
2024-09-13 08:00:04,22.0625,67.15406162464987
2024-09-13 08:30:04,22.0625,67.15406162464987
2024-09-13 09:00:04,22.0625,66.69467787114846
2024-09-13 09:30:04,22.125,66.92436974789916
2024-09-13 10:00:04,22.1875,67.38375350140056
2024-09-13 10:30:03,22.25,67.38375350140056
2024-09-13 11:00:04,22.375,67.61344537815125
2024-09-13 11:30:03,22.4375,67.84313725490196
2024-09-13 12:00:03,22.5625,67.84313725490196
2024-09-13 12:30:03,22.625,67.61344537815125
2024-09-13 13:00:03,22.6875,67.61344537815125
2024-09-13 13:30:03,22.8125,68.07282913165267
2024-09-13 14:00:03,22.8125,68.07282913165267
2024-09-13 14:30:03,22.875,67.84313725490196
2024-09-13 15:00:03,22.9375,67.38375350140056
2024-09-13 15:30:03,22.9375,67.15406162464987
2024-09-13 16:00:03,23.0625,68.07282913165267
2024-09-13 16:30:03,23.0625,68.30252100840336
2024-09-13 17:00:03,23.125,68.30252100840336
2024-09-13 17:30:04,23.1875,68.07282913165267
2024-09-13 18:00:04,23.1875,68.30252100840336
2024-09-13 18:30:04,23.1875,68.99159663865547
2024-09-13 19:00:04,23.3125,68.99159663865547
2024-09-13 19:30:03,23.3125,68.53221288515405
2024-09-13 20:00:03,23.375,68.53221288515405
2024-09-13 20:30:04,23.375,68.07282913165267
2024-09-13 21:00:04,23.375,68.30252100840336
2024-09-13 21:30:03,23.375,68.30252100840336
2024-09-13 22:00:03,23.4375,68.07282913165267
2024-09-13 22:30:03,23.4375,68.53221288515405
2024-09-13 23:00:03,23.4375,68.07282913165267
2024-09-13 23:30:03,23.4375,68.76190476190476
2024-09-14 00:00:03,23.4375,68.07282913165267
2024-09-14 00:22:16,23.4375,68.30252100840336
2024-09-14 00:23:32,23.4375,68.30252100840336
2024-09-14 00:26:25,23.4375,68.30252100840336
2024-09-14 00:27:51,23.4375,68.30252100840336
2024-09-14 00:29:05,23.4375,68.07282913165267
2024-09-14 00:30:04,23.4375,68.53221288515405
2024-09-14 00:33:14,23.4375,68.30252100840336
2024-09-14 00:35:58,23.4375,68.07282913165267
2024-09-14 00:41:12,23.4375,68.07282913165267
2024-09-14 00:44:29,23.4375,68.30252100840336
2024-09-14 00:48:48,23.4375,67.38375350140056
2024-09-14 00:49:40,23.4375,67.15406162464987
2024-09-14 00:51:00,23.4375,68.07282913165267
2024-09-14 00:52:23,23.4375,68.07282913165267
2024-09-14 01:00:04,23.4375,68.53221288515405
2024-09-14 01:30:04,23.4375,68.30252100840336
2024-09-14 02:00:04,23.375,67.38375350140056
2024-09-14 02:30:04,23.375,66.92436974789916
2024-09-14 03:00:04,23.3125,67.15406162464987
2024-09-14 03:30:04,23.25,67.61344537815125
2024-09-14 04:00:04,23.25,66.92436974789916
2024-09-14 04:30:04,23.25,66.69467787114846
2024-09-14 05:00:04,23.25,66.00560224089637
2024-09-14 05:30:04,23.1875,66.69467787114846
2024-09-14 06:00:04,23.1875,66.46498599439775
2024-09-14 06:30:04,23.1875,66.23529411764706
2024-09-14 07:00:04,23.1875,66.46498599439775
2024-09-14 07:30:04,23.125,66.23529411764706
2024-09-14 08:00:04,23.125,66.46498599439775
2024-09-14 08:30:04,23.125,66.46498599439775
2024-09-14 09:00:04,23.125,66.46498599439775
2024-09-14 09:30:04,23.125,65.77591036414566
2024-09-14 10:00:04,23.125,66.00560224089637
2024-09-14 10:30:04,23.125,66.46498599439775
2024-09-14 11:00:04,23.125,65.31652661064426
2024-09-14 11:30:04,23.125,66.23529411764706
2024-09-14 12:00:04,23.125,66.23529411764706
